time_utc,time_hk,direction,signal_type,rejection_reason,filter_htf_poi,filter_trend,filter_time
2026-01-23 01:45:00+00:00,2026-01-23 09:45:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,True
2026-01-23 02:40:00+00:00,2026-01-23 10:40:00 HKT,SHORT,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,True
2026-01-23 02:45:00+00:00,2026-01-23 10:45:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,True
2026-01-23 03:15:00+00:00,2026-01-23 11:15:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,True
2026-01-23 04:30:00+00:00,2026-01-23 12:30:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,True
2026-01-23 05:00:00+00:00,2026-01-23 13:00:00 HKT,LONG,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-23 05:15:00+00:00,2026-01-23 13:15:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-23 06:00:00+00:00,2026-01-23 14:00:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-23 06:20:00+00:00,2026-01-23 14:20:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-23 07:55:00+00:00,2026-01-23 15:55:00 HKT,SHORT,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,True
2026-01-23 11:00:00+00:00,2026-01-23 19:00:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-23 11:25:00+00:00,2026-01-23 19:25:00 HKT,SHORT,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-23 11:35:00+00:00,2026-01-23 19:35:00 HKT,SHORT,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-23 11:50:00+00:00,2026-01-23 19:50:00 HKT,SHORT,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-23 12:00:00+00:00,2026-01-23 20:00:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-23 13:30:00+00:00,2026-01-23 21:30:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-23 14:00:00+00:00,2026-01-23 22:00:00 HKT,LONG,ICT_Setup01 + IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-23 14:30:00+00:00,2026-01-23 22:30:00 HKT,LONG,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,True
2026-01-23 15:35:00+00:00,2026-01-23 23:35:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,True
2026-01-23 18:05:00+00:00,2026-01-24 02:05:00 HKT,SHORT,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-23 18:40:00+00:00,2026-01-24 02:40:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,True
2026-01-23 18:55:00+00:00,2026-01-24 02:55:00 HKT,SHORT,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-23 19:00:00+00:00,2026-01-24 03:00:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-23 19:40:00+00:00,2026-01-24 03:40:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-23 20:15:00+00:00,2026-01-24 04:15:00 HKT,SHORT,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,True
2026-01-23 21:00:00+00:00,2026-01-24 05:00:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-23 21:35:00+00:00,2026-01-24 05:35:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-26 01:00:00+00:00,2026-01-26 09:00:00 HKT,LONG,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-26 01:10:00+00:00,2026-01-26 09:10:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-26 01:50:00+00:00,2026-01-26 09:50:00 HKT,LONG,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-26 02:35:00+00:00,2026-01-26 10:35:00 HKT,LONG,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-26 03:00:00+00:00,2026-01-26 11:00:00 HKT,LONG,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-26 03:10:00+00:00,2026-01-26 11:10:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-26 05:05:00+00:00,2026-01-26 13:05:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-26 05:35:00+00:00,2026-01-26 13:35:00 HKT,SHORT,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-26 05:45:00+00:00,2026-01-26 13:45:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-26 06:15:00+00:00,2026-01-26 14:15:00 HKT,LONG,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-26 06:55:00+00:00,2026-01-26 14:55:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-26 07:45:00+00:00,2026-01-26 15:45:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-26 09:10:00+00:00,2026-01-26 17:10:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-26 09:25:00+00:00,2026-01-26 17:25:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-26 09:40:00+00:00,2026-01-26 17:40:00 HKT,LONG,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-26 09:45:00+00:00,2026-01-26 17:45:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,True
2026-01-26 10:10:00+00:00,2026-01-26 18:10:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-26 10:35:00+00:00,2026-01-26 18:35:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-26 11:10:00+00:00,2026-01-26 19:10:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-26 11:15:00+00:00,2026-01-26 19:15:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-26 11:35:00+00:00,2026-01-26 19:35:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-26 12:30:00+00:00,2026-01-26 20:30:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-26 14:00:00+00:00,2026-01-26 22:00:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-26 14:20:00+00:00,2026-01-26 22:20:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-26 16:25:00+00:00,2026-01-27 00:25:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-26 17:00:00+00:00,2026-01-27 01:00:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-26 17:30:00+00:00,2026-01-27 01:30:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-26 18:05:00+00:00,2026-01-27 02:05:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-26 18:55:00+00:00,2026-01-27 02:55:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-26 20:25:00+00:00,2026-01-27 04:25:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-26 20:35:00+00:00,2026-01-27 04:35:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-26 20:50:00+00:00,2026-01-27 04:50:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-26 21:05:00+00:00,2026-01-27 05:05:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-26 21:20:00+00:00,2026-01-27 05:20:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-26 23:00:00+00:00,2026-01-27 07:00:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-26 23:15:00+00:00,2026-01-27 07:15:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,False
2026-01-27 00:15:00+00:00,2026-01-27 08:15:00 HKT,SHORT,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-27 00:35:00+00:00,2026-01-27 08:35:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-27 01:40:00+00:00,2026-01-27 09:40:00 HKT,LONG,ICT_Setup01,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-27 03:40:00+00:00,2026-01-27 11:40:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-27 03:50:00+00:00,2026-01-27 11:50:00 HKT,LONG,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-27 04:10:00+00:00,2026-01-27 12:10:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-27 05:15:00+00:00,2026-01-27 13:15:00 HKT,SHORT,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-27 05:30:00+00:00,2026-01-27 13:30:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-27 07:05:00+00:00,2026-01-27 15:05:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-27 07:55:00+00:00,2026-01-27 15:55:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-27 10:10:00+00:00,2026-01-27 18:10:00 HKT,LONG,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-27 10:25:00+00:00,2026-01-27 18:25:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-27 12:00:00+00:00,2026-01-27 20:00:00 HKT,SHORT,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-27 12:30:00+00:00,2026-01-27 20:30:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-27 12:55:00+00:00,2026-01-27 20:55:00 HKT,LONG,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-27 13:10:00+00:00,2026-01-27 21:10:00 HKT,LONG,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-27 13:30:00+00:00,2026-01-27 21:30:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-27 14:30:00+00:00,2026-01-27 22:30:00 HKT,SHORT,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-27 14:35:00+00:00,2026-01-27 22:35:00 HKT,SHORT,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-27 14:40:00+00:00,2026-01-27 22:40:00 HKT,LONG,IFVG_Realtime,Trend Filter (15M/1H bias not aligned),True,False,True
2026-01-27 18:30:00+00:00,2026-01-28 02:30:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-27 19:40:00+00:00,2026-01-28 03:40:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-27 23:55:00+00:00,2026-01-28 07:55:00 HKT,SHORT,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-28 00:45:00+00:00,2026-01-28 08:45:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-28 02:00:00+00:00,2026-01-28 10:00:00 HKT,LONG,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-28 02:10:00+00:00,2026-01-28 10:10:00 HKT,LONG,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-28 03:45:00+00:00,2026-01-28 11:45:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-28 09:10:00+00:00,2026-01-28 17:10:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,True
2026-01-28 10:30:00+00:00,2026-01-28 18:30:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-28 10:50:00+00:00,2026-01-28 18:50:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-28 11:15:00+00:00,2026-01-28 19:15:00 HKT,SHORT,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-28 11:30:00+00:00,2026-01-28 19:30:00 HKT,SHORT,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-28 11:50:00+00:00,2026-01-28 19:50:00 HKT,SHORT,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-28 12:00:00+00:00,2026-01-28 20:00:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-28 13:20:00+00:00,2026-01-28 21:20:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-28 13:35:00+00:00,2026-01-28 21:35:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-28 14:20:00+00:00,2026-01-28 22:20:00 HKT,SHORT,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-28 14:35:00+00:00,2026-01-28 22:35:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-28 15:05:00+00:00,2026-01-28 23:05:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,True
2026-01-28 16:15:00+00:00,2026-01-29 00:15:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-28 17:25:00+00:00,2026-01-29 01:25:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-28 17:35:00+00:00,2026-01-29 01:35:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-28 17:50:00+00:00,2026-01-29 01:50:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-28 18:30:00+00:00,2026-01-29 02:30:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,True
2026-01-28 19:15:00+00:00,2026-01-29 03:15:00 HKT,SHORT,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,True
2026-01-28 19:25:00+00:00,2026-01-29 03:25:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,True
2026-01-28 19:40:00+00:00,2026-01-29 03:40:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-28 20:15:00+00:00,2026-01-29 04:15:00 HKT,LONG,ICT_Setup01,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-29 00:25:00+00:00,2026-01-29 08:25:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-29 01:00:00+00:00,2026-01-29 09:00:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,True
2026-01-29 01:30:00+00:00,2026-01-29 09:30:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-29 03:00:00+00:00,2026-01-29 11:00:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,True
2026-01-29 03:10:00+00:00,2026-01-29 11:10:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,True
2026-01-29 05:20:00+00:00,2026-01-29 13:20:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-29 05:45:00+00:00,2026-01-29 13:45:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-29 05:55:00+00:00,2026-01-29 13:55:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-29 06:55:00+00:00,2026-01-29 14:55:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-29 09:00:00+00:00,2026-01-29 17:00:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,True
2026-01-29 10:25:00+00:00,2026-01-29 18:25:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-29 10:30:00+00:00,2026-01-29 18:30:00 HKT,SHORT,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,False,False
2026-01-29 11:10:00+00:00,2026-01-29 19:10:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
2026-01-29 11:20:00+00:00,2026-01-29 19:20:00 HKT,LONG,IFVG_Realtime,HTF POI Filter (no prior-10-bar touch of any 1H/4H OB),False,True,False
